,date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
122,2024-05-02,ORDIUSDT_-6944.6782593851585,ARUSDT_-5982.530003405847,1000SATSUSDT_-4675.158289821268,NEARUSDT_-4554.710312471201,OMUSDT_-4497.989625964949,OMNIUSDT_-4494.818113920011,DOGEUSDT_-4202.436662708237,BEAMXUSDT_-3963.5620756578105,HIGHUSDT_-3844.905048135081,BCHUSDT_-3787.3450858021283,BIGTIMEUSDT_-3771.355764327299,1000BONKUSDT_-3722.47696913029,PEOPLEUSDT_-3683.6731051649076,UNIUSDT_-3655.545339893674,JASMYUSDT_-3501.402857622431,GALAUSDT_-3500.332869909115,1000FLOKIUSDT_-3466.6673887807474,1000SHIBUSDT_-3446.3950196753126,AUCTIONUSDT_-3445.137001195024,FRONTUSDT_-3430.9401244352403,ETHFIUSDT_-3416.784369137739,BOMEUSDT_-3281.2404397797095,ENSUSDT_-3270.984990801269,ALICEUSDT_-3251.836753091782,ETCUSDT_-3145.737395994271,AEVOUSDT_-3073.893381790339,1000PEPEUSDT_-3008.2095174709,FETUSDT_-3001.9673364079645,WIFUSDT_-2972.8657019112734,FTMUSDT_-2878.4137734240653,LDOUSDT_-2822.5471262605834,ETHUSDT_-2773.314293034033,BTCUSDT_-2673.3054323166216,SOLUSDT_-2642.936755732859,ENJUSDT_-2571.8406514436256,RNDRUSDT_-2533.579295011703,LINKUSDT_-2440.36237788052,BNBUSDT_-2134.6219341429182,FILUSDT_-2049.2766406919154,STGUSDT_-2040.537831798548,ENAUSDT_-2039.9014461380498,ARBUSDT_-1874.1514240239546,MATICUSDT_-1853.9963972273986,AVAXUSDT_-1822.874541501373,TIAUSDT_-1661.8707470003299,WLDUSDT_-1588.91952982026,ONDOUSDT_-1580.540756092996,ADAUSDT_-1383.299164151793,XRPUSDT_-654.3207071106292,DOTUSDT_-425.65270798293426,BBUSDT_0.0,NOTUSDT_0.0,OPUSDT_767.7821463504104,WUSDT_1471.7319120067425
123,2024-05-03,FRONTUSDT_-4309.710015750318,ORDIUSDT_-3955.0978969089674,OMUSDT_-3514.857341534677,NEARUSDT_-3078.030776155343,OMNIUSDT_-2926.7861997511277,ETHFIUSDT_-2830.0666292572964,DOGEUSDT_-2294.8037184586547,AEVOUSDT_-2244.040294897173,BCHUSDT_-2212.5381223063955,1000SATSUSDT_-2106.501483204376,JASMYUSDT_-2011.46564403535,UNIUSDT_-1936.444899259843,BTCUSDT_-1901.2868529830312,ETHUSDT_-1707.611513828377,ENSUSDT_-1696.5113957227566,ALICEUSDT_-1598.8386833774262,HIGHUSDT_-1581.740455076462,FETUSDT_-1580.3138491573627,ETCUSDT_-1574.4510062688723,BNBUSDT_-1559.6087708641076,BEAMXUSDT_-1545.0507094252018,ENAUSDT_-1463.7352817756853,ARUSDT_-1326.1107814792501,LDOUSDT_-1150.9682193852789,1000SHIBUSDT_-1143.6750946495704,GALAUSDT_-1136.037456638936,PEOPLEUSDT_-1115.655405489476,AUCTIONUSDT_-1030.0063203973575,FTMUSDT_-887.0510267167452,ARBUSDT_-852.893808440092,BIGTIMEUSDT_-615.9574185742048,BOMEUSDT_-532.5526070439802,LINKUSDT_-485.5729604519896,1000FLOKIUSDT_-440.86742196686964,WLDUSDT_-398.35637469716454,STGUSDT_-388.432436538345,AVAXUSDT_-381.95276925663177,ENJUSDT_-74.6381235001891,BBUSDT_0.0,NOTUSDT_0.0,RNDRUSDT_53.93234501640039,ADAUSDT_107.65262040193035,FILUSDT_137.24116222685882,1000BONKUSDT_394.7290865590394,XRPUSDT_537.9546830371647,SOLUSDT_550.8899180612517,MATICUSDT_675.3542764764829,ONDOUSDT_837.1648905179233,TIAUSDT_953.1510388321974,WIFUSDT_1100.9884378306228,1000PEPEUSDT_1806.7518068687923,DOTUSDT_2606.290268202333,OPUSDT_3588.271898175048,WUSDT_4586.4182139216055
124,2024-05-04,FRONTUSDT_-2497.669284406107,ETHFIUSDT_-538.8018255741766,BBUSDT_0.0,NOTUSDT_0.0,ETHUSDT_128.5129034499861,BNBUSDT_204.14671606070127,ENAUSDT_442.8236238184405,UNIUSDT_462.6058057496249,BTCUSDT_491.57672778137584,ARBUSDT_609.3275747265118,ALICEUSDT_643.9869904435513,STGUSDT_647.8542870150758,ETCUSDT_657.7835546843285,ENSUSDT_677.8129117661947,FTMUSDT_716.025948743694,BCHUSDT_720.0407082394914,AEVOUSDT_723.5839178426882,OMNIUSDT_819.4637632457383,FETUSDT_1004.9317131856993,AUCTIONUSDT_1019.0768822147608,OMUSDT_1099.3819994535374,LINKUSDT_1148.5153954863197,ADAUSDT_1158.0424176690713,NEARUSDT_1163.1108998620628,XRPUSDT_1223.4918267611613,DOGEUSDT_1276.8892722032529,GALAUSDT_1450.1589156995904,1000SATSUSDT_1480.9741844874968,AVAXUSDT_1518.1635961638992,TIAUSDT_1540.7664021934331,BEAMXUSDT_1566.3714054483594,1000SHIBUSDT_1585.996855091845,ENJUSDT_1618.3950617000678,JASMYUSDT_1662.3874441830365,FILUSDT_1877.104620997389,LDOUSDT_2003.8420468833024,BIGTIMEUSDT_2025.0384451998882,MATICUSDT_2066.742145756689,PEOPLEUSDT_2248.860196605731,1000FLOKIUSDT_2324.902807845843,RNDRUSDT_2362.085894817415,ORDIUSDT_2381.581362098463,BOMEUSDT_2578.260532561743,SOLUSDT_2616.4716815734114,WLDUSDT_2712.5366789984582,ONDOUSDT_2819.5594747716614,DOTUSDT_3181.0727573665326,ARUSDT_3708.684311199475,OPUSDT_4178.949061467499,WUSDT_4667.713241259181,1000BONKUSDT_4722.574430041757,WIFUSDT_4724.070718285735,1000PEPEUSDT_5086.098854617125,HIGHUSDT_5091.592276523811
125,2024-05-05,BBUSDT_0.0,NOTUSDT_0.0,FRONTUSDT_8.474732349854232,STGUSDT_883.7817347388542,ENAUSDT_1146.737085958035,TIAUSDT_1228.554708261442,ALICEUSDT_1234.1765805444975,BNBUSDT_1299.949844477073,ARBUSDT_1322.6223518405575,FTMUSDT_1340.4514512315645,ETHUSDT_1356.430787849124,XRPUSDT_1397.3280092591388,ADAUSDT_1412.898199029125,AUCTIONUSDT_1516.7530256566138,ETHFIUSDT_1563.4754332373552,ENSUSDT_1673.6462771869137,AEVOUSDT_1737.8027758452167,ENJUSDT_1749.183817432285,BEAMXUSDT_1765.5946933303667,ETCUSDT_1772.8520638711336,OMNIUSDT_1810.1778516081094,MATICUSDT_1857.470740890599,UNIUSDT_1994.635694679018,DOTUSDT_2006.5057867433725,LDOUSDT_2011.7197726023467,LINKUSDT_2121.3914294205683,FILUSDT_2182.4248467864472,BTCUSDT_2245.893609371663,ONDOUSDT_2435.078790847734,GALAUSDT_2607.604217071447,BIGTIMEUSDT_2665.4101600829295,BCHUSDT_2691.2024676794567,FETUSDT_2723.588017879317,AVAXUSDT_3104.4229589422916,1000SATSUSDT_3201.906955490061,WUSDT_3251.239682981648,SOLUSDT_3298.3490607508397,OPUSDT_3396.6253569926207,NEARUSDT_3442.225696860164,1000SHIBUSDT_3642.5335167410212,PEOPLEUSDT_3675.8859847984254,WLDUSDT_3771.9385524900467,JASMYUSDT_4029.5412936466582,ARUSDT_4083.7936602800373,ORDIUSDT_4649.12982651467,RNDRUSDT_4979.522109202443,1000BONKUSDT_5685.331610720309,OMUSDT_5717.284702922998,DOGEUSDT_6134.76053775817,HIGHUSDT_6188.398648392269,1000FLOKIUSDT_6359.383219818735,BOMEUSDT_6575.665789819347,1000PEPEUSDT_7122.357441910771,WIFUSDT_8783.465850837558
126,2024-05-06,WUSDT_-751.1103252858748,ENAUSDT_-113.3117609449276,BBUSDT_0.0,NOTUSDT_0.0,STGUSDT_300.28373127755583,ADAUSDT_442.5104836568321,AEVOUSDT_505.6391411452311,LDOUSDT_579.5641746953103,OMNIUSDT_761.028873014943,XRPUSDT_787.1264439006973,ENJUSDT_911.7497543850678,ARBUSDT_957.1651280541413,ALICEUSDT_1025.1743855227344,TIAUSDT_1071.0244109707432,AUCTIONUSDT_1088.482229241568,DOTUSDT_1118.9789259504512,MATICUSDT_1161.219585497224,FTMUSDT_1225.6989545061965,BNBUSDT_1235.013000870155,BEAMXUSDT_1319.7908537151518,ETHUSDT_1344.5560072095968,ENSUSDT_1475.5331963703052,UNIUSDT_1484.6547025830807,FILUSDT_1545.617398966923,ONDOUSDT_1630.1806653945785,1000SATSUSDT_1669.454568743755,OPUSDT_1712.3643820227894,ETCUSDT_1745.8677321864634,LINKUSDT_1841.6224508409393,ETHFIUSDT_1846.0819963116905,BTCUSDT_2102.2096383789662,GALAUSDT_2168.4168480482117,BIGTIMEUSDT_2183.076549502327,BCHUSDT_2259.7873498477243,SOLUSDT_2360.1500397513896,1000SHIBUSDT_2398.9017685657823,1000BONKUSDT_2521.8029338060264,PEOPLEUSDT_2996.0381735241513,ORDIUSDT_3002.283358785975,AVAXUSDT_3190.5189082029956,HIGHUSDT_3462.0298486135384,FETUSDT_3757.5109056130987,NEARUSDT_4520.70929036108,1000PEPEUSDT_4552.186059330231,1000FLOKIUSDT_4685.573887551316,OMUSDT_4713.574920097785,JASMYUSDT_4909.596384249761,BOMEUSDT_4978.499651289736,WLDUSDT_5162.104861681419,ARUSDT_5687.767552634155,DOGEUSDT_5912.750658853585,WIFUSDT_6021.1219638043185,RNDRUSDT_6845.414824828524,FRONTUSDT_6920.034675728772
127,2024-05-07,WUSDT_-2544.908889970797,LDOUSDT_-925.9433258147725,STGUSDT_-843.9960650555181,1000BONKUSDT_-594.1373238226124,AEVOUSDT_-294.0641625803802,BBUSDT_0.0,NOTUSDT_0.0,OMNIUSDT_8.229111162536691,ADAUSDT_34.14305779888224,OPUSDT_54.523459585084105,ENSUSDT_101.95622365506792,ENJUSDT_347.99817475006967,MATICUSDT_417.7795500768188,AUCTIONUSDT_445.2650507031516,ALICEUSDT_470.51031399038465,ETHUSDT_577.5916217061745,DOTUSDT_582.3056368445111,1000SHIBUSDT_708.4071389648291,BNBUSDT_867.5891872806312,ARBUSDT_895.9868077291893,1000SATSUSDT_907.7901254960775,BEAMXUSDT_953.0863824368162,HIGHUSDT_967.7416177687201,XRPUSDT_1000.0628093029,ORDIUSDT_1045.0066862631736,FILUSDT_1057.2237608758892,TIAUSDT_1067.1524983830102,UNIUSDT_1185.884877630982,ETHFIUSDT_1187.3453191940648,BIGTIMEUSDT_1224.9928128443664,BTCUSDT_1226.213168977437,FTMUSDT_1255.4349596252896,ETCUSDT_1382.0435663493633,ONDOUSDT_1618.625097837004,1000FLOKIUSDT_1735.9843792652987,LINKUSDT_1787.9113133366618,BCHUSDT_1844.3883838496815,GALAUSDT_1932.4765363195152,PEOPLEUSDT_2039.779914217506,ENAUSDT_2285.69560885341,1000PEPEUSDT_2324.998792265599,AVAXUSDT_2388.5152048582295,OMUSDT_2429.129931880481,SOLUSDT_2541.7751364364067,JASMYUSDT_3166.988772659319,DOGEUSDT_3357.797319188742,WIFUSDT_3802.083714043156,NEARUSDT_3856.9749785323243,FETUSDT_4418.552745394613,BOMEUSDT_4513.599548392719,ARUSDT_5098.043226528582,RNDRUSDT_6378.2081386439895,WLDUSDT_7238.4256137601615,FRONTUSDT_14668.853923308585
128,2024-05-08,WUSDT_-2889.504259790608,1000BONKUSDT_-2585.7807821631814,OPUSDT_-1880.2532894836108,STGUSDT_-1724.4369061664697,OMNIUSDT_-1712.474841329538,ENSUSDT_-1657.909887428328,LDOUSDT_-1442.830261899526,AEVOUSDT_-1240.3903564574173,1000SHIBUSDT_-1098.3547213901404,1000FLOKIUSDT_-1049.0601665139568,MATICUSDT_-1028.4508501582848,TIAUSDT_-989.7428351069838,ADAUSDT_-821.3742890230706,BIGTIMEUSDT_-713.8959085583737,ENJUSDT_-666.1024082731815,ETHFIUSDT_-659.1879301191362,ORDIUSDT_-606.1627979893715,ALICEUSDT_-597.3583277832997,HIGHUSDT_-596.8612793772089,FILUSDT_-509.83420073831957,AUCTIONUSDT_-467.4306197065076,1000PEPEUSDT_-451.2199647943967,BEAMXUSDT_-417.84065056056784,ETHUSDT_-385.06361456159715,1000SATSUSDT_-307.2833256122219,ARBUSDT_-207.4343952554767,DOTUSDT_-160.01716791059772,FTMUSDT_-26.606658961487778,BBUSDT_0.0,NOTUSDT_0.0,OMUSDT_80.47404437951668,ONDOUSDT_155.1548338539122,GALAUSDT_271.7548164681227,BNBUSDT_276.50698021438234,AVAXUSDT_288.37112813208205,UNIUSDT_307.14556559595883,BTCUSDT_308.7384825564658,LINKUSDT_422.79437648585014,XRPUSDT_458.7218205615365,WIFUSDT_491.00990400243865,DOGEUSDT_511.48813782066185,ETCUSDT_511.9640369360264,JASMYUSDT_576.9102522858292,PEOPLEUSDT_795.1116239042215,BCHUSDT_1363.4865301520706,BOMEUSDT_1735.3709404612841,SOLUSDT_1952.2499452703578,NEARUSDT_2452.6419039650013,ARUSDT_2577.099076110852,FETUSDT_3201.4631169203612,ENAUSDT_3468.884390580569,WLDUSDT_5167.3361842564,RNDRUSDT_5856.913732964642,FRONTUSDT_12479.952579414268
129,2024-05-09,WIFUSDT_-4154.667266973,AEVOUSDT_-3495.2917118904543,1000BONKUSDT_-3461.6945939503707,OMNIUSDT_-3149.5604164883425,1000FLOKIUSDT_-2891.694071696912,OPUSDT_-2852.4717585993603,WUSDT_-2734.253278325285,ETHFIUSDT_-2661.3045701110873,ENSUSDT_-2386.3796099434344,1000SHIBUSDT_-2310.796270711869,TIAUSDT_-2211.4419255335074,STGUSDT_-2188.3528819784437,BIGTIMEUSDT_-2170.878566828598,ENJUSDT_-2164.846772607959,1000PEPEUSDT_-2149.8515097502827,AVAXUSDT_-2141.989600071777,DOGEUSDT_-2042.3893704905045,JASMYUSDT_-2031.2408133438075,MATICUSDT_-1984.5377235991248,FILUSDT_-1898.451579001376,BOMEUSDT_-1885.1400464348435,OMUSDT_-1879.5693776940727,ONDOUSDT_-1796.3521811114574,GALAUSDT_-1594.1998465893184,1000SATSUSDT_-1589.0501287324605,FTMUSDT_-1574.9564364889802,ORDIUSDT_-1521.910498475286,ALICEUSDT_-1399.3978015532957,LDOUSDT_-1375.2951832459103,BEAMXUSDT_-1318.0387877854978,ARBUSDT_-1233.4861620475297,ETHUSDT_-1164.4030746386975,PEOPLEUSDT_-1148.2282534463563,LINKUSDT_-998.9941435799371,FETUSDT_-699.3076484552539,DOTUSDT_-697.7088886482348,BTCUSDT_-683.2435895539635,XRPUSDT_-662.3516761450808,UNIUSDT_-660.2118959280981,BCHUSDT_-647.2440578194306,ADAUSDT_-601.6702266237139,SOLUSDT_-581.7434903938318,NEARUSDT_-457.30347506394406,HIGHUSDT_-430.8186045760781,ARUSDT_-326.2842496374073,AUCTIONUSDT_-205.65191005235457,BNBUSDT_-153.59359871653677,BBUSDT_0.0,NOTUSDT_0.0,WLDUSDT_229.0071926569333,ETCUSDT_232.76538586434955,ENAUSDT_1818.9819396256864,RNDRUSDT_2180.5852435178826,FRONTUSDT_15303.577748698328
130,2024-05-10,AEVOUSDT_-3718.643762668107,WIFUSDT_-3264.697176061892,WUSDT_-2185.182553723644,OPUSDT_-2162.245744801132,OMNIUSDT_-2127.0373423780634,AVAXUSDT_-2122.9343251164296,WLDUSDT_-1885.4310979757854,1000BONKUSDT_-1865.32408921914,ETHFIUSDT_-1840.4565950403494,OMUSDT_-1813.3620835402048,FETUSDT_-1808.4833314850337,DOGEUSDT_-1774.3935065792932,LDOUSDT_-1761.1073713853932,TIAUSDT_-1740.3928675508412,ENJUSDT_-1596.6040630796567,ENSUSDT_-1547.6903305814494,1000SHIBUSDT_-1500.9860655100147,BCHUSDT_-1497.2203837213513,GALAUSDT_-1460.3740652987715,MATICUSDT_-1424.966457401249,1000FLOKIUSDT_-1350.4666008189827,ONDOUSDT_-1333.5840704693649,BIGTIMEUSDT_-1248.4071382215263,FILUSDT_-1214.544316633697,BOMEUSDT_-1172.3450769776293,1000SATSUSDT_-1121.3158637482927,STGUSDT_-1096.6395177333125,ARBUSDT_-1049.9907922127013,XRPUSDT_-1027.4764609551708,JASMYUSDT_-926.7651021374387,ETHUSDT_-911.724278183994,DOTUSDT_-889.7443926310305,BEAMXUSDT_-860.1073449027574,BTCUSDT_-766.2013112860533,SOLUSDT_-764.5323350709,ORDIUSDT_-747.3311871714795,ALICEUSDT_-741.5591692302654,LINKUSDT_-630.9397831608458,UNIUSDT_-609.507255363578,FTMUSDT_-596.0913668551447,NEARUSDT_-297.60778885311373,1000PEPEUSDT_-192.04034096617585,BBUSDT_0.0,NOTUSDT_0.0,ENAUSDT_18.297672567353278,ETCUSDT_46.76387559419384,ADAUSDT_169.1561316290241,BNBUSDT_369.84251312286733,ARUSDT_957.3616601677468,RNDRUSDT_2410.6916548945687,AUCTIONUSDT_2710.136815264872,HIGHUSDT_2906.3506090605433,PEOPLEUSDT_3235.540137583658,FRONTUSDT_12425.20732657552
131,2024-05-11,AEVOUSDT_-2998.7872173977903,LDOUSDT_-2333.734473629664,BCHUSDT_-2046.319588352145,OMUSDT_-2041.7684882210774,OPUSDT_-1658.6863872552399,WUSDT_-1654.3241518213645,1000BONKUSDT_-1393.3344277027231,XRPUSDT_-1329.3161279215174,DOGEUSDT_-1304.2834618033387,TIAUSDT_-1273.1204919837585,WLDUSDT_-1206.832234641763,OMNIUSDT_-1191.045531481238,ENSUSDT_-1185.5362662560572,AVAXUSDT_-1120.6777551502207,GALAUSDT_-1100.6089367164036,FETUSDT_-1065.444647664218,ORDIUSDT_-1048.1453269680997,1000SATSUSDT_-996.6827577896156,MATICUSDT_-972.6432434952637,ETHUSDT_-968.2003237997599,1000SHIBUSDT_-943.3693250058353,ARBUSDT_-941.034630828942,DOTUSDT_-905.1215343764868,STGUSDT_-900.0891827918333,ETHFIUSDT_-840.5484445762946,FILUSDT_-820.8903312619306,UNIUSDT_-765.3131778914736,LINKUSDT_-737.3693575213929,ENAUSDT_-709.333110753678,1000FLOKIUSDT_-674.5250582082405,BTCUSDT_-633.2087691023979,WIFUSDT_-603.3168570617859,ENJUSDT_-543.1571767495846,ETCUSDT_-507.4187641051537,BIGTIMEUSDT_-458.97861373137266,BEAMXUSDT_-383.85238096667956,JASMYUSDT_-247.0140080616652,ALICEUSDT_-238.63929598821917,BBUSDT_0.0,NOTUSDT_0.0,BNBUSDT_69.91816998268148,ADAUSDT_97.45723713078327,SOLUSDT_110.71492279464634,ONDOUSDT_119.56797714302608,BOMEUSDT_170.63377476595866,NEARUSDT_508.12433647444925,1000PEPEUSDT_1121.7205941265206,FTMUSDT_1526.098555373482,ARUSDT_2912.6387751595835,PEOPLEUSDT_2963.045610325662,RNDRUSDT_3004.720535538597,AUCTIONUSDT_3568.890412196944,FRONTUSDT_3672.393125958362,HIGHUSDT_3962.046529645717
132,2024-05-12,LDOUSDT_-2575.259852496673,BCHUSDT_-2091.0118129679995,AEVOUSDT_-1969.6647301778266,ORDIUSDT_-1833.9432439283817,WUSDT_-1748.7404943534646,TIAUSDT_-1724.2533432690632,1000BONKUSDT_-1707.455133528783,OMUSDT_-1620.3132255280825,DOTUSDT_-1572.9587149064537,LINKUSDT_-1565.4602145057568,ENAUSDT_-1531.2274641269598,UNIUSDT_-1500.9358532239928,AVAXUSDT_-1478.2195294642972,DOGEUSDT_-1416.0055661224892,OPUSDT_-1392.145845692327,FILUSDT_-1263.4228417027032,ETHFIUSDT_-1194.4308770130083,FRONTUSDT_-1192.3456776678313,XRPUSDT_-1184.5784389869402,ETHUSDT_-1164.1240866024634,ARBUSDT_-1115.2027034128787,BIGTIMEUSDT_-1110.382573114598,OMNIUSDT_-1107.8421864727416,GALAUSDT_-1097.7896268244574,ETCUSDT_-1079.539660245182,1000SATSUSDT_-1037.18452736281,FETUSDT_-970.6596191746507,ENSUSDT_-970.4689458784426,BEAMXUSDT_-909.9483384228506,ALICEUSDT_-870.7512884677358,1000SHIBUSDT_-861.6572721853252,1000FLOKIUSDT_-859.7246676041649,ADAUSDT_-846.1518565144725,JASMYUSDT_-845.3659647336963,BTCUSDT_-810.1056057350315,STGUSDT_-791.6291118171034,ENJUSDT_-704.5050791353101,SOLUSDT_-664.6532730216239,MATICUSDT_-596.0766580546546,NEARUSDT_-562.0233135271237,ONDOUSDT_-168.23434930107652,BNBUSDT_-28.60514570863239,BBUSDT_0.0,NOTUSDT_0.0,WIFUSDT_5.2627473249796575,WLDUSDT_311.0218670163382,BOMEUSDT_340.20385700869326,ARUSDT_883.6919136319694,1000PEPEUSDT_1323.198811918682,AUCTIONUSDT_1423.8213530323985,RNDRUSDT_1457.9075923527166,FTMUSDT_1465.2403220248614,HIGHUSDT_2408.4119945176208,PEOPLEUSDT_3977.3490771454094
133,2024-05-13,FRONTUSDT_-2791.452657760985,ENAUSDT_-1673.0995459518215,LDOUSDT_-1632.1040872908316,BIGTIMEUSDT_-1431.8443673735135,NEARUSDT_-1417.7960091766524,1000BONKUSDT_-1392.5728256552004,ALICEUSDT_-1374.6068722943237,DOGEUSDT_-1366.8426998551586,DOTUSDT_-1340.9104194971028,WUSDT_-1308.3291754955012,LINKUSDT_-1250.9179810128585,TIAUSDT_-1240.4843712747518,GALAUSDT_-1239.8552382596245,ORDIUSDT_-1226.4009775665784,AVAXUSDT_-1164.7571500471477,UNIUSDT_-1164.0662657487846,BCHUSDT_-1135.8079639463604,ADAUSDT_-1080.1156552374878,BEAMXUSDT_-1073.1147042960215,AEVOUSDT_-1071.615410909009,JASMYUSDT_-1019.2052712184458,OMUSDT_-931.7415537597961,FILUSDT_-909.1984279678602,FETUSDT_-908.6061606275942,OPUSDT_-868.8868864247204,XRPUSDT_-826.2436418364351,ARBUSDT_-802.417937673767,ENSUSDT_-764.7940441969404,ETHFIUSDT_-761.9816916677128,1000FLOKIUSDT_-726.880201176338,SOLUSDT_-712.8337838944426,1000SHIBUSDT_-706.845285429697,ETCUSDT_-695.5788927192987,ETHUSDT_-690.4604378186172,ENJUSDT_-664.7751122959306,1000SATSUSDT_-598.6018404511026,AUCTIONUSDT_-557.715114789121,ONDOUSDT_-522.8487609131392,MATICUSDT_-516.2037617545853,BTCUSDT_-411.01780148711623,STGUSDT_-242.004193992456,WIFUSDT_-216.59929310527798,OMNIUSDT_-108.40769220619154,BBUSDT_0.0,NOTUSDT_0.0,BOMEUSDT_69.43927752609845,BNBUSDT_192.90065595581174,RNDRUSDT_598.172945623516,FTMUSDT_626.1288218943648,ARUSDT_1066.2512007106818,WLDUSDT_1306.8385741157497,1000PEPEUSDT_1446.8151432474488,PEOPLEUSDT_2693.2886146702544,HIGHUSDT_2758.007487060045
134,2024-05-14,AUCTIONUSDT_-4990.178958641518,FRONTUSDT_-4249.034240914517,AEVOUSDT_-3575.494822925068,ENAUSDT_-3081.312281976932,WUSDT_-2631.8525398901897,BEAMXUSDT_-2006.7928470654224,LDOUSDT_-1935.5530408061488,BIGTIMEUSDT_-1680.09057122876,ALICEUSDT_-1520.8428500715793,OMNIUSDT_-1506.396805553051,FETUSDT_-1453.5849422739586,GALAUSDT_-1344.5909247490563,AVAXUSDT_-1248.1556404428914,ETHFIUSDT_-1231.0281191251966,TIAUSDT_-1165.089414890816,FTMUSDT_-1124.5079838918773,ONDOUSDT_-1103.3863566793207,OPUSDT_-1025.5501552605153,ARBUSDT_-894.2878216928319,ARUSDT_-882.9169760027854,UNIUSDT_-868.0999718659131,DOTUSDT_-837.0393031867602,STGUSDT_-808.2369382512245,LINKUSDT_-785.9686537492848,MATICUSDT_-770.7973496861675,ENJUSDT_-745.2535330075526,ENSUSDT_-728.5040054162752,FILUSDT_-690.6838956781892,ADAUSDT_-676.8520324820487,ETCUSDT_-643.0697741412183,ORDIUSDT_-536.9275047145957,BOMEUSDT_-514.9144779033963,1000SATSUSDT_-512.9904977262771,JASMYUSDT_-442.6962262125175,XRPUSDT_-381.2970774699887,OMUSDT_-373.1513547219972,SOLUSDT_-237.22657716590908,NEARUSDT_-234.34386790238634,1000BONKUSDT_-135.76612804697646,ETHUSDT_-99.88495234785772,BCHUSDT_-35.39840844126851,BBUSDT_0,NOTUSDT_0.0,WIFUSDT_67.3956050789843,WLDUSDT_112.83811549886997,DOGEUSDT_151.18421774954186,BNBUSDT_160.57122160987902,BTCUSDT_556.7553768850759,HIGHUSDT_626.9222883562804,RNDRUSDT_662.1947310487818,1000SHIBUSDT_689.9421123574759,1000FLOKIUSDT_1177.7724830789223,PEOPLEUSDT_1363.6885557041371,1000PEPEUSDT_3979.6184056365496
135,2024-05-15,AUCTIONUSDT_-5736.297305027169,FRONTUSDT_-5594.054320627289,ENAUSDT_-5374.27264114997,AEVOUSDT_-4808.537853745368,OMNIUSDT_-4686.1101675288155,WLDUSDT_-4538.821203575201,WUSDT_-3804.9915199326606,LDOUSDT_-2915.426942542108,BEAMXUSDT_-2782.245001328505,ETHFIUSDT_-2768.409318680158,TIAUSDT_-2753.128847946981,FTMUSDT_-2495.9601603728356,FETUSDT_-2450.2167566309527,BIGTIMEUSDT_-2279.594318085883,ONDOUSDT_-1992.4442958754823,RNDRUSDT_-1943.8987106968236,GALAUSDT_-1728.3875666822764,AVAXUSDT_-1628.1018742446481,ARBUSDT_-1582.172736584214,STGUSDT_-1568.9873708685266,ARUSDT_-1539.951837006853,OPUSDT_-1399.0344290617363,ALICEUSDT_-1301.2255540062004,FILUSDT_-1289.6730852575,UNIUSDT_-1255.546194247784,ETCUSDT_-1232.53330473484,HIGHUSDT_-1137.9335978158101,MATICUSDT_-1107.421741685265,ENSUSDT_-1030.0534638706404,WIFUSDT_-993.2264310991151,LINKUSDT_-973.2271542628578,BNBUSDT_-915.7737555352226,ADAUSDT_-910.110107036509,DOTUSDT_-861.1095349583143,BOMEUSDT_-736.6464076104602,ENJUSDT_-480.7551539404406,ETHUSDT_-392.543667777214,SOLUSDT_-331.42240532761707,JASMYUSDT_-195.20969803236844,BCHUSDT_-130.93989614873624,XRPUSDT_-111.06808787420351,BBUSDT_0,NOTUSDT_0.0,ORDIUSDT_3.394656480027727,NEARUSDT_28.244574671397505,OMUSDT_32.21560724028777,1000BONKUSDT_226.0427568819928,BTCUSDT_243.151696475254,1000SATSUSDT_339.016746062623,DOGEUSDT_856.3226710033988,1000SHIBUSDT_997.5133178863027,1000FLOKIUSDT_3518.0791160837193,PEOPLEUSDT_4892.883099708545,1000PEPEUSDT_6686.182815219608
